"id","displayName","brand","merchant","category","price","asin","imageUrl","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","resolvedUrl","hasPurchaseUrl","validUrl","hostname","merchantMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","imageUrlPresent","active","swipeEligible","imageApproved","isCurated","duplicateTitleFields","duplicateTitleFieldValuesDiffer","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"s9BJGctrmU3MyJDFxRV1","Cozy Pendant Light","SwipeShop Studio","Amazon","lighting","55.99","","https://picsum.photos/seed/lighting_193/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Pendant%20Light%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Cozy%20Pendant%20Light%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sANdiIo70GH6BVcC8qAe","Cozy Ceramic Set","SwipeShop Studio","Amazon","storage","19.99","","https://picsum.photos/seed/kitchen_decor_51/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Cozy%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sERKbObzmbs2WN1Ix4t7","Classic Potted Plant","SwipeShop Studio","Amazon","plants","42.99","","https://picsum.photos/seed/plants_107/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Potted%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Classic%20Potted%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sLpsQM4uiaCCg5hAs7Gl","Cozy Area Rug","SwipeShop Studio","Amazon","storage","79.99","","https://picsum.photos/seed/rugs_161/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sMgGuRdP9c73ZDmyE1yH","Bold Storage Basket","SwipeShop Studio","Amazon","storage","38.99","","https://picsum.photos/seed/storage_94/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Bold%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sOHUweYkXxmWSYXgbm2K","Bold Sheet Set","SwipeShop Studio","Amazon","cozy-bedroom","72.99","","https://picsum.photos/seed/bedding_192/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Bold%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sP3kiqrG2HmbbCtAaRZl","Modern Area Rug","SwipeShop Studio","Amazon","storage","79.99","","https://picsum.photos/seed/rugs_21/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Modern%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sVkArHgJvrnV6rCM9hj0","Modern Sheet Set","SwipeShop Studio","Amazon","cozy-bedroom","81.99","","https://picsum.photos/seed/bedding_155/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Modern%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sYmll7EQo7mMb2QZOWt7","Cozy Area Rug","SwipeShop Studio","Amazon","storage","106.99","","https://picsum.photos/seed/rugs_80/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Cozy%20Area%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"scISFn5t8HSLHJv82B3q","Bold Shelf Unit","SwipeShop Studio","Amazon","storage","44.99","","https://picsum.photos/seed/storage_46/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Shelf%20Unit%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Bold%20Shelf%20Unit%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sccjktQWpZ8nbLNm9bqT","Modern Kitchen Decor","SwipeShop Studio","Amazon","storage","25.99","","https://picsum.photos/seed/kitchen_decor_63/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Modern%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"sy6tlCb2EAEsgxs9KWxN","Bold Table Lamp","SwipeShop Studio","Amazon","lighting","70.99","","https://picsum.photos/seed/lighting_48/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Table%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Bold%20Table%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"tCCyfzcrnCNB8B6XHrix","Minimal Vanity Mirror","SwipeShop Studio","Amazon","mirrors","71.99","","https://picsum.photos/seed/mirrors_65/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Minimal%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"tGRDTenCeUu5pwbXEoE0","Bold Serving Tray","SwipeShop Studio","Amazon","storage","46.99","","https://picsum.photos/seed/kitchen_decor_10/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Bold%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Bold%20Serving%20Tray%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"tM5RRa4HzRppbVEjtIxy","Modern Console Table","SwipeShop Studio","Amazon","storage","135.99","","https://picsum.photos/seed/tables_53/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Modern%20Console%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"tRdGcHO8Tagk1KretSrq","Minimal Runner Rug","SwipeShop Studio","Amazon","storage","59.99","","https://picsum.photos/seed/rugs_03/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20Rugs","https://www.amazon.ca/s?k=Minimal%20Runner%20Rug%20SwipeShop%20Studio%20Rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"tUyiAW0vbnGXMt4ayoSI","Classic Floor Lamp","SwipeShop Studio","Amazon","lighting","61.99","","https://picsum.photos/seed/lighting_135/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Classic%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"tW1GYdQcX0Be7nGj4z2u","Neutral Storage Basket","SwipeShop Studio","Amazon","storage","35.99","","https://picsum.photos/seed/storage_153/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Neutral%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
